,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,spotPrice,timetoMaturity
391,SPXW260424C06950000,2026-03-13 19:43:30+00:00,6950.0,53.55,58.3,59.5,0.0,0.0,32.0,95.0,0.1942715156173706,False,REGULAR,USD,^SPX,6632.18994140625,42
392,SPXW260424C06960000,2026-03-13 19:31:24+00:00,6960.0,53.6,54.5,55.7,0.0,0.0,29.0,66.0,0.19190642696380616,False,REGULAR,USD,^SPX,6632.18994140625,42
393,SPXW260424C06975000,2026-03-13 19:51:51+00:00,6975.0,47.2,49.4,50.5,0.0,0.0,8.0,71.0,0.18875170387268067,False,REGULAR,USD,^SPX,6632.18994140625,42
394,SPXW260424C06990000,2026-03-13 19:57:29+00:00,6990.0,43.61,44.5,45.7,0.0,0.0,28.0,114.0,0.1857953430557251,False,REGULAR,USD,^SPX,6632.18994140625,42
395,SPXW260424C07000000,2026-03-13 19:53:38+00:00,7000.0,40.42,41.5,42.6,0.0,0.0,43.0,225.0,0.18374687110900875,False,REGULAR,USD,^SPX,6632.18994140625,42
396,SPXW260424C07010000,2026-03-13 19:43:39+00:00,7010.0,36.37,38.6,39.7,0.0,0.0,32.0,155.0,0.1818261902427673,False,REGULAR,USD,^SPX,6632.18994140625,42
397,SPXW260424C07025000,2026-03-16 10:04:48+00:00,7025.0,33.01,34.5,35.5,-1.4600029,-4.235575,6.0,84.0,0.17881833152770996,False,REGULAR,USD,^SPX,6632.18994140625,42
398,SPXW260424C07050000,2026-03-13 20:08:16+00:00,7050.0,27.3,28.4,29.4,0.0,0.0,76.0,441.0,0.17438188297271734,False,REGULAR,USD,^SPX,6632.18994140625,42
399,SPXW260424C07100000,2026-03-13 19:57:04+00:00,7100.0,19.1,18.6,19.5,0.0,0.0,114.0,347.0,0.16607737007141118,False,REGULAR,USD,^SPX,6632.18994140625,42
400,SPXW260424C07150000,2026-03-13 20:14:03+00:00,7150.0,11.83,11.6,12.3,0.0,0.0,225.0,787.0,0.15842516387939454,False,REGULAR,USD,^SPX,6632.18994140625,42
401,SPXW260424C07175000,2026-03-13 19:46:10+00:00,7175.0,9.6,9.0,9.8,0.0,0.0,113.0,580.0,0.15564809204101562,False,REGULAR,USD,^SPX,6632.18994140625,42
402,SPXW260424C07200000,2026-03-13 19:56:33+00:00,7200.0,7.82,7.0,7.7,0.0,0.0,1116.0,1712.0,0.15288627883911138,False,REGULAR,USD,^SPX,6632.18994140625,42
403,SPXW260424C07250000,2026-03-13 20:02:09+00:00,7250.0,4.73,4.1,4.7,0.0,0.0,78.0,422.0,0.14835446380615236,False,REGULAR,USD,^SPX,6632.18994140625,42
404,SPXW260424C07300000,2026-03-13 20:02:09+00:00,7300.0,2.98,2.45,2.85,0.0,0.0,1039.0,3401.0,0.1450280810546875,False,REGULAR,USD,^SPX,6632.18994140625,42
405,SPXW260424C07350000,2026-03-13 18:58:34+00:00,7350.0,2.12,1.5,1.9,0.0,0.0,11.0,345.0,0.14461609786987306,False,REGULAR,USD,^SPX,6632.18994140625,42
406,SPX260515C01000000,2026-03-04 19:41:18+00:00,1000.0,5876.29,5671.5,5690.4,0.0,0.0,200.0,734.0,2.7464020597839354,True,REGULAR,USD,^SPX,6632.18994140625,63
407,SPX260515C02000000,2026-01-16 15:21:48+00:00,2000.0,4950.63,4658.8,4677.6,0.0,0.0,2.0,95.0,1.6535967027282716,True,REGULAR,USD,^SPX,6632.18994140625,63
408,SPX260515C05000000,2026-03-09 18:16:06+00:00,5000.0,1752.31,1721.0,1731.7,0.0,0.0,40.0,2041.0,0.6145744719696046,True,REGULAR,USD,^SPX,6632.18994140625,63
409,SPX260515C05300000,2026-03-06 19:25:39+00:00,5300.0,1511.7,1428.5,1439.1,0.0,0.0,5.0,75.0,0.5332116076278686,True,REGULAR,USD,^SPX,6632.18994140625,63
410,SPX260515C05475000,2025-10-28 16:45:56+00:00,5475.0,1568.09,1480.3,1484.1,0.0,0.0,5.0,222.0,0.7846243461608886,True,REGULAR,USD,^SPX,6632.18994140625,63
411,SPX260515C05600000,2025-12-31 16:32:50+00:00,5600.0,1370.82,1417.0,1420.1,0.0,0.0,2.0,2796.0,0.8060703597259522,True,REGULAR,USD,^SPX,6632.18994140625,63
412,SPX260515C05625000,2025-11-21 17:10:52+00:00,5625.0,1185.31,1410.7,1413.9,0.0,0.0,120.0,422.0,0.8171157052040099,True,REGULAR,USD,^SPX,6632.18994140625,63
413,SPX260515C05650000,2026-02-02 21:06:28+00:00,5650.0,1400.11,1046.8,1050.8,0.0,0.0,10.0,1601.0,0.36979924030303957,True,REGULAR,USD,^SPX,6632.18994140625,63
414,SPX260515C05675000,2026-03-09 17:20:50+00:00,5675.0,1111.99,1073.6,1083.6,0.0,0.0,4.0,408.0,0.45276235414505006,True,REGULAR,USD,^SPX,6632.18994140625,63
415,SPX260515C05725000,2025-06-27 20:03:10+00:00,5725.0,806.26,1142.2,1146.5,0.0,0.0,24.0,117.0,0.5795406426239015,True,REGULAR,USD,^SPX,6632.18994140625,63
416,SPX260515C05800000,2026-03-09 20:00:11+00:00,5800.0,1071.91,958.0,966.3,0.0,0.0,2.0,2057.0,0.42261128847122187,True,REGULAR,USD,^SPX,6632.18994140625,63
417,SPX260515C05850000,2025-08-15 16:10:59+00:00,5850.0,896.5,1034.7,1038.9,0.0,0.0,3.0,736.0,0.5530802596473695,True,REGULAR,USD,^SPX,6632.18994140625,63
418,SPX260515C05875000,2025-11-07 20:19:26+00:00,5875.0,1048.68,1176.4,1179.3,0.0,0.0,2.0,389.0,0.7273930154037476,True,REGULAR,USD,^SPX,6632.18994140625,63
419,SPX260515C05925000,2025-10-03 17:03:05+00:00,5925.0,1049.49,1026.3,1032.3,0.0,0.0,574.0,995.0,0.5995161050987244,True,REGULAR,USD,^SPX,6632.18994140625,63
420,SPX260515C05950000,2026-03-04 15:29:43+00:00,5950.0,1000.2,822.2,829.5,0.0,0.0,8.0,2375.0,0.3896183017539978,True,REGULAR,USD,^SPX,6632.18994140625,63
421,SPX260515C05975000,2025-08-26 16:43:19+00:00,5975.0,782.01,929.3,933.1,0.0,0.0,2.0,219.0,0.5268811808204652,True,REGULAR,USD,^SPX,6632.18994140625,63
422,SPX260515C06100000,2026-03-13 14:38:01+00:00,6100.0,711.13,689.7,696.3,0.0,0.0,2.0,974.0,0.35784791328430177,True,REGULAR,USD,^SPX,6632.18994140625,63
423,SPX260515C06175000,2026-01-12 16:00:08+00:00,6175.0,913.93,870.5,873.0,0.0,0.0,4.0,718.0,0.5918124010086061,True,REGULAR,USD,^SPX,6632.18994140625,63
424,SPX260515C06200000,2026-03-12 19:00:56+00:00,6200.0,617.75,604.1,610.3,0.0,0.0,3.0,1441.0,0.3375749073982238,True,REGULAR,USD,^SPX,6632.18994140625,63
425,SPX260515C06300000,2026-03-13 19:46:07+00:00,6300.0,490.12,521.3,527.7,0.0,0.0,8.0,2877.0,0.3186427541923522,True,REGULAR,USD,^SPX,6632.18994140625,63
426,SPXW260515C06310000,2026-02-09 16:44:18+00:00,6310.0,775.23,514.2,522.0,0.0,0.0,3.0,227.0,0.3192225823783873,True,REGULAR,USD,^SPX,6632.18994140625,63
427,SPX260515C06400000,2026-03-13 19:50:31+00:00,6400.0,414.89,440.3,447.6,0.0,0.0,8.0,2971.0,0.2994969800758362,True,REGULAR,USD,^SPX,6632.18994140625,63
428,SPX260515C06450000,2026-03-13 19:47:16+00:00,6450.0,376.5,404.0,408.6,0.0,0.0,73.0,2826.0,0.2897791359710693,True,REGULAR,USD,^SPX,6632.18994140625,63
429,SPX260515C06475000,2026-03-13 19:50:23+00:00,6475.0,361.3,384.4,390.6,0.0,0.0,4.0,408.0,0.28603314071655267,True,REGULAR,USD,^SPX,6632.18994140625,63
430,SPX260515C06525000,2026-03-13 19:50:17+00:00,6525.0,326.5,348.8,351.5,0.0,0.0,6.0,281.0,0.274871448135376,True,REGULAR,USD,^SPX,6632.18994140625,63
431,SPX260515C06580000,2026-03-06 13:46:41+00:00,6580.0,379.32,309.5,311.2,0.0,0.0,10.0,90.0,0.2639958549880982,True,REGULAR,USD,^SPX,6632.18994140625,63
432,SPXW260515C06600000,2026-03-13 16:52:54+00:00,6600.0,291.81,297.1,298.4,0.0,0.0,19.0,129.0,0.26143240406036383,True,REGULAR,USD,^SPX,6632.18994140625,63
433,SPX260515C06605000,2026-03-13 19:31:54+00:00,6605.0,277.9,292.1,294.0,0.0,0.0,2.0,62.0,0.25964714359283453,True,REGULAR,USD,^SPX,6632.18994140625,63
434,SPXW260515C06610000,2026-03-06 19:16:22+00:00,6610.0,361.6,290.4,291.8,0.0,0.0,4.0,53.0,0.2598931891059876,True,REGULAR,USD,^SPX,6632.18994140625,63
435,SPX260515C06625000,2026-03-13 19:59:35+00:00,6625.0,261.85,278.7,280.4,0.0,0.0,2.0,304.0,0.2561023716068268,True,REGULAR,USD,^SPX,6632.18994140625,63
436,SPXW260515C06635000,2026-03-13 19:25:42+00:00,6635.0,258.6,273.4,274.9,0.0,0.0,27.0,53.0,0.2554586478805543,False,REGULAR,USD,^SPX,6632.18994140625,63
437,SPX260515C06650000,2026-03-13 19:59:35+00:00,6650.0,246.05,262.0,263.6,0.0,0.0,559.0,1245.0,0.2515734175682068,False,REGULAR,USD,^SPX,6632.18994140625,63
438,SPX260515C06660000,2026-03-13 18:53:16+00:00,6660.0,249.43,255.3,257.1,0.0,0.0,12.0,121.0,0.2498758942604065,False,REGULAR,USD,^SPX,6632.18994140625,63
439,SPX260515C06685000,2026-03-13 19:56:50+00:00,6685.0,224.7,239.0,240.8,0.0,0.0,21.0,64.0,0.24534598655700682,False,REGULAR,USD,^SPX,6632.18994140625,63
440,SPX260515C06690000,2026-03-09 14:50:35+00:00,6690.0,257.7,236.0,237.6,0.0,0.0,47.0,135.0,0.24445526365280154,False,REGULAR,USD,^SPX,6632.18994140625,63
441,SPXW260515C06700000,2026-03-13 19:08:38+00:00,6700.0,223.97,230.9,232.4,0.0,0.0,24.0,135.0,0.2437400150680542,False,REGULAR,USD,^SPX,6632.18994140625,63
442,SPXW260515C06710000,2026-03-13 14:37:29+00:00,6710.0,240.3,224.8,226.2,0.0,0.0,125.0,79.0,0.24204058443069457,False,REGULAR,USD,^SPX,6632.18994140625,63
443,SPXW260515C06715000,2026-03-13 14:32:29+00:00,6715.0,241.8,221.7,223.0,0.0,0.0,50.0,52.0,0.2410773830032349,False,REGULAR,USD,^SPX,6632.18994140625,63
444,SPX260515C06720000,2026-03-13 16:52:41+00:00,6720.0,213.6,217.1,218.7,0.0,0.0,13.0,72.0,0.239078501625061,False,REGULAR,USD,^SPX,6632.18994140625,63
445,SPX260515C06730000,2026-03-13 16:46:47+00:00,6730.0,204.1,210.8,212.6,0.0,0.0,7.0,50.0,0.2373523683738708,False,REGULAR,USD,^SPX,6632.18994140625,63
446,SPXW260515C06745000,2026-03-11 18:40:01+00:00,6745.0,251.6,203.3,204.6,0.0,0.0,5.0,66.0,0.2357196942710876,False,REGULAR,USD,^SPX,6632.18994140625,63
447,SPXW260515C06750000,2026-03-13 19:52:19+00:00,6750.0,186.0,200.3,201.7,0.0,0.0,2.0,55.0,0.2349281525039673,False,REGULAR,USD,^SPX,6632.18994140625,63
448,SPXW260515C06760000,2026-03-11 19:16:33+00:00,6760.0,240.9,194.5,195.9,0.0,0.0,169.0,69.0,0.2332973857307434,False,REGULAR,USD,^SPX,6632.18994140625,63
449,SPXW260515C06775000,2026-03-13 16:49:46+00:00,6775.0,181.16,185.5,187.0,0.0,0.0,2.0,70.0,0.2305412945175171,False,REGULAR,USD,^SPX,6632.18994140625,63
450,SPXW260515C06785000,2026-03-06 17:05:37+00:00,6785.0,239.1,179.8,181.1,0.0,0.0,8.0,140.0,0.22865113092422487,False,REGULAR,USD,^SPX,6632.18994140625,63
451,SPX260515C06800000,2026-03-13 20:00:11+00:00,6800.0,159.4,169.9,171.7,0.0,0.0,515.0,6066.0,0.2251626251602173,False,REGULAR,USD,^SPX,6632.18994140625,63
452,SPX260515C06805000,2026-03-12 15:37:53+00:00,6805.0,182.15,166.9,168.6,0.0,0.0,31.0,143.0,0.2239934321403503,False,REGULAR,USD,^SPX,6632.18994140625,63
453,SPX260515C06810000,2026-03-13 19:53:36+00:00,6810.0,154.4,164.2,165.8,0.0,0.0,3.0,357.0,0.22309126525878903,False,REGULAR,USD,^SPX,6632.18994140625,63
454,SPX260515C06815000,2026-03-13 20:06:01+00:00,6815.0,149.04,161.4,163.1,0.0,0.0,60.0,151.0,0.22226729888916014,False,REGULAR,USD,^SPX,6632.18994140625,63
455,SPX260515C06825000,2026-03-13 19:54:13+00:00,6825.0,146.89,156.0,157.6,0.0,0.0,47.0,720.0,0.2204648724555969,False,REGULAR,USD,^SPX,6632.18994140625,63
456,SPX260515C06830000,2026-03-13 19:29:46+00:00,6830.0,144.2,153.4,154.9,0.0,0.0,36.0,247.0,0.2195836861991882,False,REGULAR,USD,^SPX,6632.18994140625,63
457,SPX260515C06835000,2026-03-13 19:58:37+00:00,6835.0,141.46,150.7,152.4,0.0,0.0,46.0,74.0,0.2188760669326782,False,REGULAR,USD,^SPX,6632.18994140625,63
458,SPX260515C06840000,2026-03-13 19:51:56+00:00,6840.0,138.4,148.0,149.9,0.0,0.0,289.0,384.0,0.21815128170013426,False,REGULAR,USD,^SPX,6632.18994140625,63
459,SPX260515C06845000,2026-03-13 19:51:56+00:00,6845.0,136.0,145.4,147.3,0.0,0.0,4.0,205.0,0.21731014936447143,False,REGULAR,USD,^SPX,6632.18994140625,63
460,SPX260515C06850000,2026-03-13 19:14:39+00:00,6850.0,139.46,142.9,144.4,0.0,0.0,10.0,2802.0,0.2161581223106384,False,REGULAR,USD,^SPX,6632.18994140625,63
461,SPX260515C06855000,2026-03-12 19:46:20+00:00,6855.0,149.1,140.2,141.8,0.0,0.0,2.0,120.0,0.21527693605422973,False,REGULAR,USD,^SPX,6632.18994140625,63
462,SPXW260515C06860000,2026-03-11 14:01:52+00:00,6860.0,198.9,139.1,140.4,0.0,0.0,11.0,60.0,0.21555159151077272,False,REGULAR,USD,^SPX,6632.18994140625,63
463,SPXW260515C06875000,2026-03-13 15:28:26+00:00,6875.0,131.43,131.5,132.8,0.0,0.0,2.0,194.0,0.21293282802581787,False,REGULAR,USD,^SPX,6632.18994140625,63
464,SPX260515C06880000,2026-03-13 17:24:10+00:00,6880.0,127.7,127.6,129.5,0.0,0.0,210.0,486.0,0.21125628534317015,False,REGULAR,USD,^SPX,6632.18994140625,63
465,SPX260515C06890000,2026-03-13 19:45:44+00:00,6890.0,113.1,122.7,124.3,0.0,0.0,6.0,108.0,0.20922307203292842,False,REGULAR,USD,^SPX,6632.18994140625,63
466,SPX260515C06900000,2026-03-13 19:41:49+00:00,6900.0,108.9,117.9,119.8,0.0,0.0,459.0,4281.0,0.20780401884078978,False,REGULAR,USD,^SPX,6632.18994140625,63
467,SPX260515C06905000,2026-03-13 20:04:56+00:00,6905.0,106.6,115.6,117.2,0.0,0.0,5.0,58.0,0.20670730434417717,False,REGULAR,USD,^SPX,6632.18994140625,63
468,SPX260515C06915000,2026-03-13 16:18:51+00:00,6915.0,110.0,111.0,112.6,0.0,0.0,33.0,263.0,0.20505746427536006,False,REGULAR,USD,^SPX,6632.18994140625,63
469,SPX260515C06920000,2026-03-13 14:34:25+00:00,6920.0,121.8,109.0,110.7,0.0,0.0,142.0,252.0,0.20460924182891843,False,REGULAR,USD,^SPX,6632.18994140625,63
470,SPX260515C06925000,2026-03-12 19:46:20+00:00,6925.0,115.1,106.5,108.2,0.0,0.0,17.0,1017.0,0.2035220639801025,False,REGULAR,USD,^SPX,6632.18994140625,63
471,SPX260515C06935000,2026-03-13 19:29:49+00:00,6935.0,96.88,102.0,103.8,0.0,0.0,12.0,264.0,0.20189511186599732,False,REGULAR,USD,^SPX,6632.18994140625,63
472,SPXW260515C06940000,2026-03-12 19:30:12+00:00,6940.0,114.2,101.3,102.5,0.0,0.0,2.0,51.0,0.20199429300308225,False,REGULAR,USD,^SPX,6632.18994140625,63
473,SPXW260515C06950000,2026-03-13 19:29:46+00:00,6950.0,91.63,96.9,98.1,0.0,0.0,16.0,93.0,0.2002357351493835,False,REGULAR,USD,^SPX,6632.18994140625,63
474,SPX260515C06955000,2026-03-13 16:50:30+00:00,6955.0,94.5,93.3,95.0,0.0,0.0,32.0,108.0,0.19835510820388794,False,REGULAR,USD,^SPX,6632.18994140625,63
475,SPX260515C06960000,2026-03-13 19:45:44+00:00,6960.0,84.6,91.4,93.2,0.0,0.0,2.0,63.0,0.19783631456375125,False,REGULAR,USD,^SPX,6632.18994140625,63
476,SPX260515C06965000,2026-03-13 16:22:03+00:00,6965.0,91.3,89.2,90.9,0.0,0.0,7.0,185.0,0.19675485870361326,False,REGULAR,USD,^SPX,6632.18994140625,63
477,SPX260515C06970000,2026-03-13 18:35:21+00:00,6970.0,87.44,87.5,88.9,0.0,0.0,32.0,101.0,0.19597285358428956,False,REGULAR,USD,^SPX,6632.18994140625,63
478,SPX260515C06975000,2026-03-13 19:45:58+00:00,6975.0,79.0,85.4,86.9,0.0,0.0,10.0,2399.0,0.1951660531806946,False,REGULAR,USD,^SPX,6632.18994140625,63
479,SPXW260515C06990000,2026-03-13 14:51:08+00:00,6990.0,86.6,80.9,82.0,0.0,0.0,4.0,67.0,0.19382138584136965,False,REGULAR,USD,^SPX,6632.18994140625,63
480,SPX260515C07000000,2026-03-13 20:02:13+00:00,7000.0,72.03,75.8,77.3,0.0,0.0,801.0,61537.0,0.19118164173126223,False,REGULAR,USD,^SPX,6632.18994140625,63
481,SPX260515C07010000,2026-03-13 19:50:28+00:00,7010.0,68.32,72.1,73.6,0.0,0.0,3.0,202.0,0.189560411605835,False,REGULAR,USD,^SPX,6632.18994140625,63
482,SPX260515C07020000,2026-03-13 19:42:50+00:00,7020.0,64.0,68.6,70.2,0.0,0.0,46.0,151.0,0.18817950500488279,False,REGULAR,USD,^SPX,6632.18994140625,63
483,SPX260515C07030000,2026-03-13 19:43:47+00:00,7030.0,60.9,65.2,66.7,0.0,0.0,64.0,221.0,0.18656971885681153,False,REGULAR,USD,^SPX,6632.18994140625,63
484,SPX260515C07035000,2026-03-13 18:58:30+00:00,7035.0,63.75,63.5,65.0,0.0,0.0,3.0,60.0,0.1857819917488098,False,REGULAR,USD,^SPX,6632.18994140625,63
485,SPXW260515C07050000,2026-03-13 19:38:55+00:00,7050.0,56.89,59.9,61.0,0.0,0.0,44.0,159.0,0.1846108913993835,False,REGULAR,USD,^SPX,6632.18994140625,63
486,SPX260515C07065000,2026-03-13 19:48:18+00:00,7065.0,51.4,54.1,55.6,0.0,0.0,27.0,130.0,0.18143328035354614,False,REGULAR,USD,^SPX,6632.18994140625,63
487,SPX260515C07070000,2026-03-13 17:54:11+00:00,7070.0,52.8,52.8,54.1,0.0,0.0,21.0,254.0,0.1806894218254089,False,REGULAR,USD,^SPX,6632.18994140625,63
488,SPX260515C07075000,2026-03-13 19:45:39+00:00,7075.0,48.4,51.4,52.6,0.0,0.0,468.0,1365.0,0.1799150460243225,False,REGULAR,USD,^SPX,6632.18994140625,63
489,SPX260515C07085000,2026-03-13 19:48:56+00:00,7085.0,46.2,48.4,49.9,0.0,0.0,4.0,103.0,0.17867337448120119,False,REGULAR,USD,^SPX,6632.18994140625,63
490,SPX260515C07110000,2026-03-13 20:09:23+00:00,7110.0,40.1,41.9,43.2,0.0,0.0,436.0,721.0,0.17510285354614258,False,REGULAR,USD,^SPX,6632.18994140625,63
491,SPX260515C07120000,2026-03-13 17:49:52+00:00,7120.0,40.05,39.4,40.8,0.0,0.0,5.0,811.0,0.17385164535522463,False,REGULAR,USD,^SPX,6632.18994140625,63
492,SPX260515C07125000,2026-03-13 19:02:19+00:00,7125.0,39.45,38.3,39.6,0.0,0.0,5.0,1313.0,0.1731783580207825,False,REGULAR,USD,^SPX,6632.18994140625,63
493,SPX260515C07130000,2026-03-13 19:41:33+00:00,7130.0,36.0,37.1,38.4,0.0,0.0,4.0,314.0,0.17247073875427252,False,REGULAR,USD,^SPX,6632.18994140625,63
494,SPX260515C07140000,2026-03-13 19:59:35+00:00,7140.0,34.65,35.0,36.2,0.0,0.0,7.0,280.0,0.17126530647277832,False,REGULAR,USD,^SPX,6632.18994140625,63
495,SPX260515C07150000,2026-03-16 05:38:53+00:00,7150.0,33.1,32.9,34.0,1.2399979,3.892021,3.0,10558.0,0.1699263611221314,False,REGULAR,USD,^SPX,6632.18994140625,63
496,SPX260515C07160000,2026-03-13 17:20:00+00:00,7160.0,34.2,30.9,32.0,0.0,0.0,2.0,131.0,0.16877814872741703,False,REGULAR,USD,^SPX,6632.18994140625,63
497,SPX260515C07170000,2026-03-13 16:14:00+00:00,7170.0,29.6,28.8,30.1,0.0,0.0,5.0,221.0,0.16766426826477052,False,REGULAR,USD,^SPX,6632.18994140625,63
498,SPXW260515C07175000,2026-03-13 19:53:17+00:00,7175.0,28.55,28.7,29.6,0.0,0.0,2.0,71.0,0.16783211326599126,False,REGULAR,USD,^SPX,6632.18994140625,63
499,SPXW260515C07200000,2026-03-13 20:14:12+00:00,7200.0,23.85,24.2,25.1,0.0,0.0,55.0,2720.0,0.16479182994842528,False,REGULAR,USD,^SPX,6632.18994140625,63
500,SPXW260515C07210000,2026-03-13 20:14:12+00:00,7210.0,22.4,22.8,23.7,0.0,0.0,31.0,248.0,0.1640861180114746,False,REGULAR,USD,^SPX,6632.18994140625,63
501,SPXW260515C07220000,2026-03-13 19:57:04+00:00,7220.0,21.6,21.1,21.9,0.0,0.0,2.0,195.0,0.16246870254516604,False,REGULAR,USD,^SPX,6632.18994140625,63
502,SPXW260515C07225000,2026-03-13 19:38:41+00:00,7225.0,20.39,20.4,21.3,0.0,0.0,2.0,192.0,0.16220167640686037,False,REGULAR,USD,^SPX,6632.18994140625,63
503,SPXW260515C07230000,2026-03-13 19:33:49+00:00,7230.0,19.85,19.6,20.5,0.0,0.0,3.0,102.0,0.16149596446990966,False,REGULAR,USD,^SPX,6632.18994140625,63
504,SPXW260515C07240000,2026-03-13 19:26:26+00:00,7240.0,19.15,18.3,19.1,0.0,0.0,3.0,105.0,0.16038589866638184,False,REGULAR,USD,^SPX,6632.18994140625,63
505,SPXW260515C07250000,2026-03-13 20:11:15+00:00,7250.0,17.1,17.0,17.8,0.0,0.0,41.0,326.0,0.15935212604522708,False,REGULAR,USD,^SPX,6632.18994140625,63
506,SPXW260515C07260000,2026-03-13 18:29:45+00:00,7260.0,17.22,15.8,16.7,0.0,0.0,41.0,232.0,0.15863878479003907,False,REGULAR,USD,^SPX,6632.18994140625,63
507,SPXW260515C07270000,2026-03-13 19:53:40+00:00,7270.0,15.35,14.7,15.4,0.0,0.0,5.0,51.0,0.15731128341674805,False,REGULAR,USD,^SPX,6632.18994140625,63
508,SPX260515C07275000,2026-03-13 20:04:11+00:00,7275.0,13.95,13.7,14.8,0.0,0.0,20.0,836.0,0.15670475261688233,False,REGULAR,USD,^SPX,6632.18994140625,63
509,SPXW260515C07280000,2026-03-13 14:56:01+00:00,7280.0,15.82,13.7,14.4,0.0,0.0,2.0,64.0,0.15656742488861086,False,REGULAR,USD,^SPX,6632.18994140625,63
510,SPX260515C07290000,2026-03-13 18:23:38+00:00,7290.0,13.6,12.2,13.2,0.0,0.0,76.0,318.0,0.15515981567382814,False,REGULAR,USD,^SPX,6632.18994140625,63
511,SPX260515C07300000,2026-03-13 20:04:11+00:00,7300.0,11.7,11.4,12.2,0.0,0.0,78.0,5733.0,0.15411841373443608,False,REGULAR,USD,^SPX,6632.18994140625,63
512,SPX260515C07310000,2026-03-13 16:16:26+00:00,7310.0,11.5,10.4,11.4,0.0,0.0,2.0,177.0,0.15350425361633302,False,REGULAR,USD,^SPX,6632.18994140625,63
513,SPXW260515C07320000,2026-03-13 19:22:33+00:00,7320.0,11.02,10.0,10.8,0.0,0.0,7.0,55.0,0.15336692588806153,False,REGULAR,USD,^SPX,6632.18994140625,63
514,SPXW260515C07325000,2026-03-13 18:57:05+00:00,7325.0,10.75,9.7,10.5,0.0,0.0,5.0,97.0,0.1532677447509766,False,REGULAR,USD,^SPX,6632.18994140625,63
515,SPXW260515C07330000,2026-03-11 19:21:29+00:00,7330.0,15.4,9.3,10.0,0.0,0.0,2.0,132.0,0.15251625690460208,False,REGULAR,USD,^SPX,6632.18994140625,63
516,SPXW260515C07350000,2026-03-13 20:11:56+00:00,7350.0,8.3,8.0,8.7,0.0,0.0,125.0,327.0,0.15139474712371825,False,REGULAR,USD,^SPX,6632.18994140625,63
517,SPXW260515C07360000,2026-03-13 16:11:28+00:00,7360.0,8.6,7.4,8.0,0.0,0.0,4.0,67.0,0.15046015563964849,False,REGULAR,USD,^SPX,6632.18994140625,63
518,SPX260515C07375000,2026-03-13 20:14:52+00:00,7375.0,6.8,6.2,7.1,0.0,0.0,13.0,1163.0,0.14933864585876463,False,REGULAR,USD,^SPX,6632.18994140625,63
519,SPX260515C07390000,2026-03-13 18:01:16+00:00,7390.0,6.44,5.5,6.2,0.0,0.0,25.0,150.0,0.14786618743896485,False,REGULAR,USD,^SPX,6632.18994140625,63
520,SPX260515C07400000,2026-03-13 19:57:20+00:00,7400.0,5.9,5.1,5.7,0.0,0.0,161.0,5428.0,0.14711851425170897,False,REGULAR,USD,^SPX,6632.18994140625,63
521,SPXW260515C07420000,2026-03-10 15:04:33+00:00,7420.0,10.0,4.6,5.1,0.0,0.0,7.0,109.0,0.1471642901611328,False,REGULAR,USD,^SPX,6632.18994140625,63
522,SPX260515C07450000,2026-03-13 14:26:40+00:00,7450.0,4.75,3.4,4.0,0.0,0.0,2.0,4137.0,0.14547058151245118,False,REGULAR,USD,^SPX,6632.18994140625,63
523,SPXW260515C07475000,2026-03-13 19:51:55+00:00,7475.0,3.5,3.0,3.4,0.0,0.0,4.0,312.0,0.14515015014648439,False,REGULAR,USD,^SPX,6632.18994140625,63
524,SPXW260515C07500000,2026-03-13 19:51:55+00:00,7500.0,2.95,2.5,2.8,0.0,0.0,68.0,562.0,0.14421937332153317,False,REGULAR,USD,^SPX,6632.18994140625,63
525,SPXW260515C07550000,2026-03-10 19:32:59+00:00,7550.0,3.45,1.75,2.1,0.0,0.0,3.0,571.0,0.14470764968872069,False,REGULAR,USD,^SPX,6632.18994140625,63
526,SPXW260515C07600000,2026-03-13 19:12:08+00:00,7600.0,1.7,1.25,1.65,0.0,0.0,11.0,213.0,0.14617247879028317,False,REGULAR,USD,^SPX,6632.18994140625,63
527,SPXW260529C06000000,2026-03-10 16:41:25+00:00,6000.0,926.32,798.5,801.4,0.0,0.0,750.0,5780.0,0.35965796903610225,True,REGULAR,USD,^SPX,6632.18994140625,77
528,SPXW260529C06480000,2026-03-09 13:45:12+00:00,6480.0,416.5,407.0,408.6,0.0,0.0,5.0,81.0,0.2758403715515136,True,REGULAR,USD,^SPX,6632.18994140625,77
529,SPXW260529C06500000,2026-03-13 18:45:41+00:00,6500.0,382.2,392.5,394.2,0.0,0.0,3.0,134.0,0.27283251283645626,True,REGULAR,USD,^SPX,6632.18994140625,77
530,SPXW260529C06600000,2026-03-13 14:26:34+00:00,6600.0,335.97,321.6,323.2,0.0,0.0,2.0,69.0,0.25654391839981083,True,REGULAR,USD,^SPX,6632.18994140625,77
531,SPXW260529C06760000,2026-03-09 14:40:36+00:00,6760.0,232.8,218.4,219.8,0.0,0.0,2.0,275.0,0.23051649923324585,False,REGULAR,USD,^SPX,6632.18994140625,77
532,SPXW260529C06775000,2026-03-13 18:43:29+00:00,6775.0,205.0,209.6,211.0,0.0,0.0,107.0,70.0,0.2281943254947662,False,REGULAR,USD,^SPX,6632.18994140625,77
