,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,ticker,spotPrice,timetoMaturity
269,SPX260515C06845000,2026-03-11 18:55:35+00:00,6845.0,136.0,130.9,134.4,-53.199997,-28.118393,4.0,205.0,0.20146787004470826,False,REGULAR,USD,^SPX,6632.18994140625,63
270,SPX260515C06850000,2026-03-13 19:14:39+00:00,6850.0,139.46,128.5,132.0,-12.719986,-8.358515,10.0,2799.0,0.20077360208511352,False,REGULAR,USD,^SPX,6632.18994140625,63
271,SPXW260515C06860000,2026-03-11 14:01:52+00:00,6860.0,198.9,125.8,128.1,0.0,0.0,11.0,60.0,0.200197588558197,False,REGULAR,USD,^SPX,6632.18994140625,63
272,SPX260515C06880000,2026-03-13 17:24:10+00:00,6880.0,127.7,114.8,118.2,-13.100006,-9.303981,210.0,281.0,0.19676439535140988,False,REGULAR,USD,^SPX,6632.18994140625,63
273,SPX260515C06890000,2026-03-13 19:45:39+00:00,6890.0,113.1,110.4,113.8,-26.890007,-19.208519,6.0,102.0,0.19545978193283078,False,REGULAR,USD,^SPX,6632.18994140625,63
274,SPX260515C06900000,2026-03-13 19:41:49+00:00,6900.0,108.9,106.1,109.5,-17.919998,-14.130261,459.0,4341.0,0.19417042715072633,False,REGULAR,USD,^SPX,6632.18994140625,63
275,SPX260515C06905000,2026-03-13 20:04:57+00:00,6905.0,106.6,103.9,107.3,-25.079994,-19.04617,5.0,53.0,0.19344373458862307,False,REGULAR,USD,^SPX,6632.18994140625,63
276,SPX260515C06915000,2026-03-13 16:18:51+00:00,6915.0,110.0,99.8,103.1,-10.300003,-8.561931,33.0,230.0,0.19212576986312868,False,REGULAR,USD,^SPX,6632.18994140625,63
277,SPX260515C06920000,2026-03-13 14:34:25+00:00,6920.0,121.8,97.8,101.1,3.5,2.9585798,142.0,371.0,0.1915364050292969,False,REGULAR,USD,^SPX,6632.18994140625,63
278,SPX260515C06925000,2026-03-12 19:46:20+00:00,6925.0,115.1,95.7,99.0,0.0,0.0,17.0,1017.0,0.19082115644454953,False,REGULAR,USD,^SPX,6632.18994140625,63
279,SPX260515C06935000,2026-03-13 19:29:49+00:00,6935.0,96.88,91.7,95.0,-14.760002,-13.22107,12.0,264.0,0.1895318016624451,False,REGULAR,USD,^SPX,6632.18994140625,63
280,SPXW260515C06950000,2026-03-13 19:29:46+00:00,6950.0,91.63,87.6,89.8,-11.770004,-11.382983,16.0,79.0,0.18827296415328978,False,REGULAR,USD,^SPX,6632.18994140625,63
281,SPX260515C06955000,2026-03-13 16:50:30+00:00,6955.0,94.5,84.1,87.3,-8.0,-7.804878,32.0,86.0,0.1869912386894226,False,REGULAR,USD,^SPX,6632.18994140625,63
282,SPX260515C06965000,2026-03-13 16:22:03+00:00,6965.0,91.3,80.4,83.6,-6.5,-6.646217,7.0,183.0,0.1857400304985046,False,REGULAR,USD,^SPX,6632.18994140625,63
283,SPX260515C06970000,2026-03-13 18:35:21+00:00,6970.0,87.44,78.6,81.8,-7.959999,-8.343814,32.0,119.0,0.1851334996986389,False,REGULAR,USD,^SPX,6632.18994140625,63
284,SPX260515C06975000,2026-03-13 19:45:58+00:00,6975.0,79.0,76.8,80.0,-19.019997,-19.4042,10.0,2393.0,0.18450408094406126,False,REGULAR,USD,^SPX,6632.18994140625,63
285,SPXW260515C06990000,2026-03-13 14:51:08+00:00,6990.0,86.6,73.2,75.3,-5.669998,-6.1450076,4.0,63.0,0.18325096542358393,False,REGULAR,USD,^SPX,6632.18994140625,63
286,SPX260515C07000000,2026-03-13 20:02:13+00:00,7000.0,72.03,68.3,71.4,-12.970001,-15.258825,801.0,60603.0,0.18142755836486815,False,REGULAR,USD,^SPX,6632.18994140625,63
287,SPX260515C07010000,2026-03-13 19:50:28+00:00,7010.0,68.32,65.1,68.1,-11.68,-14.599999,3.0,201.0,0.1801820721626282,False,REGULAR,USD,^SPX,6632.18994140625,63
288,SPX260515C07020000,2026-03-13 19:42:50+00:00,7020.0,64.0,62.0,65.0,-13.099998,-16.99092,46.0,139.0,0.17906628437042238,False,REGULAR,USD,^SPX,6632.18994140625,63
289,SPX260515C07025000,2026-03-13 19:41:46+00:00,7025.0,63.0,60.4,63.4,-11.970001,-15.966389,325.0,726.0,0.1784120703315735,False,REGULAR,USD,^SPX,6632.18994140625,63
290,SPX260515C07030000,2026-03-13 19:43:47+00:00,7030.0,60.9,58.9,61.9,-12.32,-16.826004,64.0,173.0,0.1778494081115723,False,REGULAR,USD,^SPX,6632.18994140625,63
291,SPX260515C07035000,2026-03-13 18:58:30+00:00,7035.0,63.75,57.5,60.4,-7.6500015,-10.714288,3.0,57.0,0.1772619506072998,False,REGULAR,USD,^SPX,6632.18994140625,63
292,SPXW260515C07040000,2026-03-13 15:57:49+00:00,7040.0,62.7,57.4,59.4,-10.999996,-14.925368,8.0,67.0,0.17726004327774048,False,REGULAR,USD,^SPX,6632.18994140625,63
293,SPXW260515C07050000,2026-03-13 19:38:55+00:00,7050.0,56.89,54.5,56.5,-11.660004,-17.009487,44.0,172.0,0.1760851282691956,False,REGULAR,USD,^SPX,6632.18994140625,63
294,SPX260515C07065000,2026-03-13 19:48:18+00:00,7065.0,51.4,49.1,51.9,-11.599998,-18.412695,27.0,107.0,0.17379061080932617,False,REGULAR,USD,^SPX,6632.18994140625,63
295,SPX260515C07070000,2026-03-13 17:29:00+00:00,7070.0,52.8,47.8,50.6,-7.5,-12.437811,21.0,250.0,0.17326609518051145,False,REGULAR,USD,^SPX,6632.18994140625,63
296,SPX260515C07075000,2026-03-13 15:33:37+00:00,7075.0,48.4,46.5,49.3,-11.399998,-19.063541,468.0,1033.0,0.17271487693786622,False,REGULAR,USD,^SPX,6632.18994140625,63
297,SPX260515C07085000,2026-03-13 19:48:56+00:00,7085.0,46.2,44.0,46.7,-10.5,-18.518518,4.0,102.0,0.17152851795196533,False,REGULAR,USD,^SPX,6632.18994140625,63
298,SPXW260515C07100000,2026-03-13 19:51:49+00:00,7100.0,43.83,41.5,43.5,-8.609997,-16.418758,27.0,10004.0,0.1705023746490479,False,REGULAR,USD,^SPX,6632.18994140625,63
299,SPX260515C07110000,2026-03-13 20:09:23+00:00,7110.0,40.1,38.2,40.8,-7.800003,-16.283932,436.0,343.0,0.1688849591827393,False,REGULAR,USD,^SPX,6632.18994140625,63
300,SPX260515C07120000,2026-03-13 17:49:52+00:00,7120.0,40.05,36.1,38.6,-9.32,-18.877861,5.0,809.0,0.16785690855026247,False,REGULAR,USD,^SPX,6632.18994140625,63
301,SPX260515C07125000,2026-03-13 19:02:19+00:00,7125.0,39.45,35.0,37.5,-7.1399994,-15.325175,5.0,1312.0,0.1672980609893799,False,REGULAR,USD,^SPX,6632.18994140625,63
302,SPX260515C07130000,2026-03-13 19:41:33+00:00,7130.0,36.0,34.0,36.5,-21.66,-37.565037,4.0,314.0,0.16686318984985354,False,REGULAR,USD,^SPX,6632.18994140625,63
303,SPX260515C07140000,2026-03-13 19:59:35+00:00,7140.0,34.65,32.0,34.4,-5.75,-14.232673,7.0,276.0,0.16574740205764774,False,REGULAR,USD,^SPX,6632.18994140625,63
304,SPX260515C07150000,2026-03-13 20:02:56+00:00,7150.0,31.86,30.1,32.5,-6.8199997,-17.63185,558.0,10680.0,0.16482616188049318,False,REGULAR,USD,^SPX,6632.18994140625,63
305,SPX260515C07170000,2026-03-13 16:14:00+00:00,7170.0,29.6,26.6,28.8,-5.300001,-15.186249,5.0,219.0,0.1627891339111328,False,REGULAR,USD,^SPX,6632.18994140625,63
306,SPXW260515C07200000,2026-03-13 20:14:12+00:00,7200.0,23.85,22.4,24.2,-5.699999,-19.289337,55.0,2702.0,0.16048889446258546,False,REGULAR,USD,^SPX,6632.18994140625,63
307,SPXW260515C07210000,2026-03-13 20:14:12+00:00,7210.0,22.4,21.0,22.7,-5.300001,-19.133577,31.0,228.0,0.1595466736602783,False,REGULAR,USD,^SPX,6632.18994140625,63
308,SPXW260515C07230000,2026-03-13 19:33:49+00:00,7230.0,19.85,18.3,20.0,-4.949999,-19.959673,3.0,103.0,0.15788348228454588,False,REGULAR,USD,^SPX,6632.18994140625,63
309,SPXW260515C07240000,2026-03-13 19:26:27+00:00,7240.0,19.15,17.1,18.8,-4.0599995,-17.492458,3.0,105.0,0.1571815850067139,False,REGULAR,USD,^SPX,6632.18994140625,63
310,SPXW260515C07250000,2026-03-13 20:11:16+00:00,7250.0,17.1,16.0,17.6,-3.9499989,-18.764841,41.0,354.0,0.156357618637085,False,REGULAR,USD,^SPX,6632.18994140625,63
311,SPXW260515C07260000,2026-03-13 18:29:45+00:00,7260.0,17.22,14.9,16.4,-2.4300003,-12.366414,41.0,254.0,0.1554039538574219,False,REGULAR,USD,^SPX,6632.18994140625,63
312,SPX260515C07275000,2026-03-13 20:04:11+00:00,7275.0,13.95,12.9,14.7,-3.840001,-21.585165,20.0,836.0,0.1539467540740967,False,REGULAR,USD,^SPX,6632.18994140625,63
313,SPX260515C07290000,2026-03-13 18:23:38+00:00,7290.0,13.6,11.6,13.2,-3.1999989,-19.047613,76.0,320.0,0.15268028724670415,False,REGULAR,USD,^SPX,6632.18994140625,63
314,SPX260515C07300000,2026-03-13 20:04:11+00:00,7300.0,11.7,10.7,12.4,-2.9000006,-19.863016,78.0,5731.0,0.1522034548568726,False,REGULAR,USD,^SPX,6632.18994140625,63
315,SPXW260515C07320000,2026-03-13 17:24:20+00:00,7320.0,11.02,9.6,11.1,-6.58,-37.386364,7.0,56.0,0.15180291564941406,False,REGULAR,USD,^SPX,6632.18994140625,63
316,SPXW260515C07325000,2026-03-13 18:57:06+00:00,7325.0,10.75,9.2,10.7,-5.8500004,-35.240967,5.0,94.0,0.15142144973754884,False,REGULAR,USD,^SPX,6632.18994140625,63
317,SPXW260515C07350000,2026-03-13 20:11:56+00:00,7350.0,8.3,7.6,9.0,-2.4700003,-22.934078,125.0,249.0,0.14999095256805423,False,REGULAR,USD,^SPX,6632.18994140625,63
318,SPXW260515C07360000,2026-03-13 16:11:29+00:00,7360.0,8.6,7.1,8.4,-6.5,-43.046356,4.0,69.0,0.14948360290527346,False,REGULAR,USD,^SPX,6632.18994140625,63
319,SPX260515C07375000,2026-03-13 20:14:53+00:00,7375.0,6.8,6.0,7.4,-1.8199997,-21.113686,13.0,1154.0,0.1481103256225586,False,REGULAR,USD,^SPX,6632.18994140625,63
320,SPX260515C07390000,2026-03-13 18:01:17+00:00,7390.0,6.44,5.4,6.7,-1.2399998,-16.145832,25.0,125.0,0.1475915319824219,False,REGULAR,USD,^SPX,6632.18994140625,63
321,SPX260515C07400000,2026-03-13 19:49:32+00:00,7400.0,5.9,5.0,6.3,-0.94000006,-13.742691,161.0,5518.0,0.14739316970825195,False,REGULAR,USD,^SPX,6632.18994140625,63
322,SPXW260515C07420000,2026-03-10 15:04:33+00:00,7420.0,10.0,4.4,5.6,0.0,0.0,7.0,109.0,0.14719480743408203,False,REGULAR,USD,^SPX,6632.18994140625,63
323,SPX260618C00200000,2026-03-13 16:37:51+00:00,200.0,6444.03,6397.6,6412.2,-52.340332,-0.80568576,3.0,1866.0,1.0000000000000003e-05,True,REGULAR,USD,^SPX,6632.18994140625,97
324,SPXW260618C01400000,2026-03-09 14:14:27+00:00,1400.0,5236.87,5208.0,5232.0,0.0,0.0,8.0,98.0,1.0000000000000003e-05,True,REGULAR,USD,^SPX,6632.18994140625,97
325,SPX260618C02000000,2026-02-23 16:52:17+00:00,2000.0,4844.32,4613.8,4637.8,0.0,0.0,400.0,778.0,0.9860841235351563,True,REGULAR,USD,^SPX,6632.18994140625,97
326,SPX260618C03400000,2026-02-26 17:21:06+00:00,3400.0,3503.04,3236.2,3260.2,0.0,0.0,340.0,348.0,0.6669039657592776,True,REGULAR,USD,^SPX,6632.18994140625,97
327,SPX260618C04600000,2026-02-26 16:32:56+00:00,4600.0,2353.4,2065.2,2089.2,0.0,0.0,16.0,282.0,0.5169115692138673,True,REGULAR,USD,^SPX,6632.18994140625,97
328,SPX260618C04700000,2026-03-12 16:43:01+00:00,4700.0,2065.96,1977.0,1987.4,0.0,0.0,4.0,1005.0,0.48860679855346684,True,REGULAR,USD,^SPX,6632.18994140625,97
329,SPX260618C04950000,2025-06-23 15:43:27+00:00,4950.0,1309.92,1859.7,1865.5,0.0,0.0,4.0,57.0,0.6237678004455567,True,REGULAR,USD,^SPX,6632.18994140625,97
330,SPX260618C05125000,2025-06-20 18:21:03+00:00,5125.0,1159.85,1430.6,1442.0,0.0,0.0,42.0,358.0,1.0000000000000003e-05,True,REGULAR,USD,^SPX,6632.18994140625,97
331,SPX260618C05150000,2025-06-25 17:51:15+00:00,5150.0,1228.52,1677.3,1682.9,0.0,0.0,6.0,541.0,0.586632093925476,True,REGULAR,USD,^SPX,6632.18994140625,97
332,SPX260618C05200000,2026-03-12 16:43:01+00:00,5200.0,1586.01,1501.3,1506.1,0.0,0.0,4.0,1196.0,0.4053594926071167,True,REGULAR,USD,^SPX,6632.18994140625,97
333,SPX260618C05275000,2025-11-26 16:00:24+00:00,5275.0,1680.82,1766.1,1769.8,0.0,0.0,4.0,193.0,0.7737392163658143,True,REGULAR,USD,^SPX,6632.18994140625,97
334,SPX260618C05450000,2025-12-02 18:58:06+00:00,5450.0,1523.62,1601.0,1603.9,0.0,0.0,12.0,949.0,0.7219990874099731,True,REGULAR,USD,^SPX,6632.18994140625,97
335,SPX260618C05475000,2025-05-01 19:43:01+00:00,5475.0,667.0,837.3,850.4,0.0,0.0,85.0,1441.0,1.0000000000000003e-05,True,REGULAR,USD,^SPX,6632.18994140625,97
336,SPX260618C05800000,2026-03-09 14:28:52+00:00,5800.0,994.3,953.8,958.3,0.0,0.0,5.0,4847.0,0.32651430328369135,True,REGULAR,USD,^SPX,6632.18994140625,97
337,SPX260618C05850000,2025-10-08 16:22:11+00:00,5850.0,1158.33,1123.9,1130.7,0.0,0.0,25.0,1052.0,0.5196352358245848,True,REGULAR,USD,^SPX,6632.18994140625,97
338,SPX260618C05900000,2026-03-13 19:29:44+00:00,5900.0,877.51,867.3,871.7,-51.23999,-5.5170918,5.0,6287.0,0.3144637951278686,True,REGULAR,USD,^SPX,6632.18994140625,97
339,SPX260618C05925000,2025-12-31 17:21:42+00:00,5925.0,1103.8,1145.3,1148.9,0.0,0.0,3.0,1314.0,0.5760292489051818,True,REGULAR,USD,^SPX,6632.18994140625,97
340,SPX260618C05950000,2026-03-10 15:22:25+00:00,5950.0,992.31,824.6,829.0,0.0,0.0,8.0,1769.0,0.30844044837951656,True,REGULAR,USD,^SPX,6632.18994140625,97
341,SPX260618C05975000,2025-12-31 17:28:36+00:00,5975.0,1060.8,1099.8,1103.4,0.0,0.0,3.0,2232.0,0.5625520582389832,True,REGULAR,USD,^SPX,6632.18994140625,97
342,SPX260618C06025000,2026-01-02 16:04:27+00:00,6025.0,979.96,1044.4,1047.3,0.0,0.0,17.0,1973.0,0.540522401828766,True,REGULAR,USD,^SPX,6632.18994140625,97
343,SPX260618C06150000,2026-03-09 13:51:00+00:00,6150.0,695.86,659.2,663.6,0.0,0.0,10.0,2225.0,0.28492116758346553,True,REGULAR,USD,^SPX,6632.18994140625,97
344,SPX260618C06250000,2026-03-13 16:48:14+00:00,6250.0,600.93,580.3,584.6,-51.23999,-7.856846,3.0,2190.0,0.27337896275520324,True,REGULAR,USD,^SPX,6632.18994140625,97
345,SPX260618C06325000,2026-03-13 16:25:44+00:00,6325.0,545.1,792.4,795.2,-211.5,-27.954006,3.0,589.0,0.47382022614479075,True,REGULAR,USD,^SPX,6632.18994140625,97
346,SPX260618C06375000,2026-03-13 19:58:00+00:00,6375.0,494.6,485.5,489.8,-87.80002,-15.075552,4.0,544.0,0.25891377537727367,True,REGULAR,USD,^SPX,6632.18994140625,97
347,SPX260618C06425000,2026-03-13 19:58:33+00:00,6425.0,456.5,449.1,453.4,-96.79999,-17.49503,3.0,2124.0,0.2532051380062103,True,REGULAR,USD,^SPX,6632.18994140625,97
348,SPX260618C06500000,2026-03-13 19:58:02+00:00,6500.0,404.5,396.1,400.3,-26.380005,-6.122355,22.0,14874.0,0.24447624427795414,True,REGULAR,USD,^SPX,6632.18994140625,97
349,SPXW260618C06570000,2026-03-12 11:33:26+00:00,6570.0,424.0,350.6,353.1,0.0,0.0,5.0,64.0,0.23656750226020812,True,REGULAR,USD,^SPX,6632.18994140625,97
350,SPXW260618C06580000,2026-03-06 05:11:08+00:00,6580.0,480.6,344.0,346.5,0.0,0.0,4.0,150.0,0.23541452154159542,True,REGULAR,USD,^SPX,6632.18994140625,97
351,SPX260618C06600000,2026-03-13 18:29:27+00:00,6600.0,341.48,328.9,333.1,-27.039978,-7.3374524,19.0,9983.0,0.23286251459121704,True,REGULAR,USD,^SPX,6632.18994140625,97
352,SPX260618C06625000,2026-03-13 20:17:06+00:00,6625.0,317.8,312.8,316.9,-53.5,-14.408834,409.0,2389.0,0.22988708047866818,True,REGULAR,USD,^SPX,6632.18994140625,97
353,SPX260618C06650000,2026-03-13 19:58:06+00:00,6650.0,303.9,297.0,301.1,-32.100006,-9.553574,379.0,5339.0,0.22698412488937372,False,REGULAR,USD,^SPX,6632.18994140625,97
354,SPXW260618C06675000,2026-03-13 18:32:13+00:00,6675.0,296.6,283.5,285.9,-22.570007,-7.071469,15.0,107.0,0.22429479021072382,False,REGULAR,USD,^SPX,6632.18994140625,97
355,SPXW260618C06700000,2026-03-13 19:27:15+00:00,6700.0,270.49,268.3,270.7,-27.01001,-9.078995,25.0,70.0,0.22137085399627682,False,REGULAR,USD,^SPX,6632.18994140625,97
356,SPXW260618C06720000,2026-03-13 19:25:01+00:00,6720.0,264.3,256.4,258.8,-20.700012,-7.263162,92.0,164.0,0.21904772659301758,False,REGULAR,USD,^SPX,6632.18994140625,97
357,SPX260618C06775000,2026-03-13 19:58:00+00:00,6775.0,229.5,222.7,226.8,-37.03,-13.893371,20.0,1149.0,0.21235204617500303,False,REGULAR,USD,^SPX,6632.18994140625,97
358,SPXW260618C06800000,2026-03-13 19:46:00+00:00,6800.0,213.3,210.8,213.3,-22.199997,-9.42675,9.0,103.0,0.20965603584289547,False,REGULAR,USD,^SPX,6632.18994140625,97
359,SPX260618C06815000,2026-03-12 19:18:49+00:00,6815.0,233.2,200.8,204.9,0.0,0.0,40.0,61.0,0.20768004241943355,False,REGULAR,USD,^SPX,6632.18994140625,97
360,SPXW260618C06825000,2026-03-13 15:59:19+00:00,6825.0,208.9,197.4,199.8,-18.180008,-8.005992,3.0,53.0,0.20668060173034664,False,REGULAR,USD,^SPX,6632.18994140625,97
361,SPX260618C06835000,2026-03-13 14:12:23+00:00,6835.0,201.9,190.3,194.3,-50.700012,-20.071264,13.0,103.0,0.20533402706146237,False,REGULAR,USD,^SPX,6632.18994140625,97
362,SPXW260618C06850000,2026-03-12 14:44:19+00:00,6850.0,186.34,184.4,186.8,-30.76001,-14.168591,3.0,55.0,0.20379004378318782,False,REGULAR,USD,^SPX,6632.18994140625,97
363,SPX260618C06865000,2026-03-13 16:13:44+00:00,6865.0,185.9,175.0,178.9,-17.020004,-8.387544,12.0,69.0,0.20183407732009886,False,REGULAR,USD,^SPX,6632.18994140625,97
364,SPXW260618C06875000,2026-03-12 16:21:12+00:00,6875.0,208.7,171.8,174.2,0.0,0.0,9.0,117.0,0.20090139316558836,False,REGULAR,USD,^SPX,6632.18994140625,97
365,SPXW260618C06900000,2026-03-13 14:35:58+00:00,6900.0,185.4,159.7,162.0,-0.7000122,-0.3761484,5.0,85.0,0.1980070205593109,False,REGULAR,USD,^SPX,6632.18994140625,97
366,SPX260618C06915000,2026-03-13 19:51:51+00:00,6915.0,155.0,150.8,154.7,-17.800003,-10.300927,6.0,174.0,0.19612925460815428,False,REGULAR,USD,^SPX,6632.18994140625,97
367,SPX260618C06925000,2026-03-13 16:04:00+00:00,6925.0,158.0,146.2,150.1,-15.399994,-8.881196,1001.0,2017.0,0.19501918880462643,False,REGULAR,USD,^SPX,6632.18994140625,97
368,SPXW260618C06950000,2026-03-13 19:24:39+00:00,6950.0,139.0,136.8,139.1,-18.100006,-11.521328,23.0,218.0,0.1924061473083496,False,REGULAR,USD,^SPX,6632.18994140625,97
369,SPX260618C06965000,2026-03-13 17:13:27+00:00,6965.0,140.9,128.5,132.3,-36.800003,-20.70906,15.0,55.0,0.19051026172637942,False,REGULAR,USD,^SPX,6632.18994140625,97
370,SPX260618C06970000,2026-03-12 19:51:51+00:00,6970.0,146.89,126.4,130.2,0.0,0.0,16.0,119.0,0.1899838387680054,False,REGULAR,USD,^SPX,6632.18994140625,97
371,SPXW260618C06975000,2026-03-13 17:09:09+00:00,6975.0,136.4,126.1,128.4,-64.8,-32.20676,5.0,130.0,0.18969011001586916,False,REGULAR,USD,^SPX,6632.18994140625,97
372,SPXW260618C06990000,2026-03-13 14:15:58+00:00,6990.0,139.55,119.9,122.1,-2.25,-1.5867418,20.0,99.0,0.1879849573898315,False,REGULAR,USD,^SPX,6632.18994140625,97
373,SPX260618C07000000,2026-03-13 20:02:49+00:00,7000.0,117.5,114.1,117.8,-15.5,-11.654136,2110.0,255217.0,0.18669178794860838,False,REGULAR,USD,^SPX,6632.18994140625,97
374,SPXW260618C07020000,2026-03-13 15:43:16+00:00,7020.0,115.34,108.1,110.3,-38.059998,-24.810951,14.0,75.0,0.18484549293518063,False,REGULAR,USD,^SPX,6632.18994140625,97
375,SPX260618C07040000,2026-03-09 19:27:18+00:00,7040.0,149.3,98.8,102.4,0.0,0.0,3.0,128.0,0.1824136477470398,False,REGULAR,USD,^SPX,6632.18994140625,97
376,SPXW260618C07050000,2026-03-13 19:41:26+00:00,7050.0,100.29,97.0,99.1,-15.809998,-13.617569,17.0,328.0,0.1816697892189026,False,REGULAR,USD,^SPX,6632.18994140625,97
377,SPX260618C07075000,2026-03-13 16:12:36+00:00,7075.0,96.6,86.7,90.1,-6.0,-5.8479533,5.0,1589.0,0.17887364408493042,False,REGULAR,USD,^SPX,6632.18994140625,97
378,SPX260618C07090000,2026-03-13 19:45:59+00:00,7090.0,83.3,81.7,85.1,-38.699997,-31.72131,7.0,112.0,0.17736113174438478,False,REGULAR,USD,^SPX,6632.18994140625,97
379,SPX260618C07100000,2026-03-13 20:10:28+00:00,7100.0,82.0,78.5,81.9,-11.110001,-11.932124,2373.0,14417.0,0.1763922083282471,False,REGULAR,USD,^SPX,6632.18994140625,97
380,SPX260618C07110000,2026-03-13 19:45:44+00:00,7110.0,77.0,75.4,78.7,-13.5,-14.917128,249.0,612.0,0.17535652837753296,False,REGULAR,USD,^SPX,6632.18994140625,97
381,SPX260618C07120000,2026-03-13 20:04:57+00:00,7120.0,74.4,72.4,75.7,-14.479996,-16.291624,182.0,80.0,0.17444482484817508,False,REGULAR,USD,^SPX,6632.18994140625,97
382,SPX260618C07125000,2026-03-13 18:47:06+00:00,7125.0,78.5,70.9,74.2,-6.0,-7.1005917,7.0,644.0,0.17396227046966556,False,REGULAR,USD,^SPX,6632.18994140625,97
383,SPX260618C07150000,2026-03-13 19:45:39+00:00,7150.0,65.4,63.8,67.0,-12.330002,-15.862603,154.0,6666.0,0.1715914598274231,False,REGULAR,USD,^SPX,6632.18994140625,97
384,SPXW260618C07175000,2026-03-09 17:30:01+00:00,7175.0,77.1,58.8,60.8,0.0,0.0,32.0,83.0,0.16981573600769045,False,REGULAR,USD,^SPX,6632.18994140625,97
385,SPXW260618C07180000,2026-03-10 17:50:27+00:00,7180.0,100.0,57.5,59.5,0.0,0.0,30.0,59.0,0.16934844026565551,False,REGULAR,USD,^SPX,6632.18994140625,97
386,SPXW260618C07190000,2026-03-13 19:34:58+00:00,7190.0,55.55,55.1,57.0,-9.950001,-15.190842,20.0,69.0,0.16846534667968754,False,REGULAR,USD,^SPX,6632.18994140625,97
387,SPXW260618C07200000,2026-03-13 17:59:34+00:00,7200.0,55.92,52.7,54.6,-8.389999,-13.046183,13.0,198.0,0.1676184923553467,False,REGULAR,USD,^SPX,6632.18994140625,97
388,SPX260618C07225000,2026-03-13 18:51:12+00:00,7225.0,50.7,45.6,48.5,-8.200001,-13.921903,27.0,1600.0,0.16505504142761232,False,REGULAR,USD,^SPX,6632.18994140625,97
389,SPX260618C07230000,2026-03-13 13:44:20+00:00,7230.0,59.17,44.6,47.4,1.5699997,2.725694,15.0,284.0,0.16462207761764527,False,REGULAR,USD,^SPX,6632.18994140625,97
390,SPX260618C07240000,2026-03-11 14:06:22+00:00,7240.0,71.55,42.5,45.3,0.0,0.0,16.0,116.0,0.16381527721405031,False,REGULAR,USD,^SPX,6632.18994140625,97
391,SPX260618C07250000,2026-03-13 19:09:19+00:00,7250.0,44.08,40.5,43.3,-7.1899986,-14.023792,311.0,8621.0,0.1630580673789978,False,REGULAR,USD,^SPX,6632.18994140625,97
392,SPX260618C07260000,2026-03-13 18:13:20+00:00,7260.0,42.45,38.6,41.3,-16.149998,-27.559725,3.0,64.0,0.1622245643615723,False,REGULAR,USD,^SPX,6632.18994140625,97
393,SPX260618C07270000,2026-03-13 17:55:52+00:00,7270.0,40.57,36.8,39.5,-26.330002,-39.35725,10.0,1480.0,0.16157035032272335,False,REGULAR,USD,^SPX,6632.18994140625,97
394,SPXW260618C07280000,2026-03-09 19:28:49+00:00,7280.0,60.0,36.2,38.1,0.0,0.0,16.0,63.0,0.1613700807189941,False,REGULAR,USD,^SPX,6632.18994140625,97
395,SPXW260618C07290000,2026-03-09 19:23:53+00:00,7290.0,38.49,34.5,36.3,-16.509998,-30.018177,4.0,54.0,0.1605804462814331,False,REGULAR,USD,^SPX,6632.18994140625,97
396,SPXW260618C07300000,2026-03-13 19:51:55+00:00,7300.0,34.5,32.8,34.6,-5.5,-13.75,111.0,231.0,0.15984803173065182,False,REGULAR,USD,^SPX,6632.18994140625,97
397,SPX260618C07320000,2026-03-13 17:51:42+00:00,7320.0,31.65,28.6,31.1,-5.6499996,-15.147452,4.0,100.0,0.15799792205810548,False,REGULAR,USD,^SPX,6632.18994140625,97
398,SPX260618C07325000,2026-03-13 16:01:35+00:00,7325.0,31.67,27.9,30.4,-3.7199993,-10.511442,481.0,1761.0,0.1577385252380371,False,REGULAR,USD,^SPX,6632.18994140625,97
399,SPX260618C07330000,2026-03-13 14:21:55+00:00,7330.0,34.6,27.2,29.6,-12.300003,-26.22602,16.0,204.0,0.15731128341674805,False,REGULAR,USD,^SPX,6632.18994140625,97
400,SPX260618C07350000,2026-03-13 19:45:00+00:00,7350.0,25.75,24.8,26.9,-4.66,-15.323906,139.0,3848.0,0.15616688568115233,False,REGULAR,USD,^SPX,6632.18994140625,97
401,SPX260618C07375000,2026-03-13 20:06:19+00:00,7375.0,22.85,21.7,23.7,-4.91,-17.687319,108.0,3930.0,0.15459906078338626,False,REGULAR,USD,^SPX,6632.18994140625,97
402,SPX260618C07390000,2026-03-13 16:13:32+00:00,7390.0,22.4,19.8,22.0,-3.4500008,-13.346231,18.0,108.0,0.15380561168670653,False,REGULAR,USD,^SPX,6632.18994140625,97
403,SPX260618C07400000,2026-03-13 20:06:19+00:00,7400.0,20.1,18.8,20.9,-3.67,-15.43963,700.0,11652.0,0.153241042137146,False,REGULAR,USD,^SPX,6632.18994140625,97
404,SPXW260618C07425000,2026-03-13 17:06:08+00:00,7425.0,19.23,17.0,18.7,-2.8700008,-12.986429,6.0,88.0,0.15256203281402592,False,REGULAR,USD,^SPX,6632.18994140625,97
405,SPX260618C07475000,2026-03-13 20:07:03+00:00,7475.0,13.55,12.4,14.2,-2.33,-14.672544,220.0,2736.0,0.1497124824523926,False,REGULAR,USD,^SPX,6632.18994140625,97
